ProductID,StoreID,Price,CompetitorPrices,Discounts,SalesVolume,CustomerReviews,ReturnRate,StorageCost
5421,12,34.06,35.13,33.51,96,3,8.27,3.42
5423,50,70.02,17.74,20.95,152,2,10.37,4.99
5423,67,22.99,65.86,4.38,10,4,12.99,4.02
5424,26,10.54,49.85,39.28,439,1,2.33,4.17
5425,74,42.53,59.29,13.66,483,3,1.97,6.24
5425,45,80.6,72.26,14.59,487,4,17.4,7.91
5427,34,42.53,98.24,20.93,345,1,16.19,6.36
5427,39,18.15,99.14,44.26,19,1,10.24,4.27
5427,25,23.83,24.97,17.49,74,3,13.43,1.5
5429,89,69.04,36.3,13.6,471,1,18.29,7.77
5431,93,14.24,83.11,25.74,47,2,4.39,2.16
5432,61,22.78,19.41,2.18,448,4,15.24,3.51
5432,55,70.15,30.58,1.03,447,2,3.2,3.4
5433,88,8.58,34.87,36.15,259,1,17.69,9.17
5433,40,38.05,15.8,40.2,91,4,15.46,7.24
5434,34,42.47,99.33,5.96,436,4,15.31,8.41
5434,47,32.05,23.87,12.5,400,3,3.4,1.36
5434,88,28.02,53.55,5.16,234,2,3,3.06
5435,60,51.31,25.86,38.14,30,3,5.73,1.01
5436,89,60.77,94.73,40.94,397,4,10.41,2.29
5440,8,67.69,61.61,20.61,274,2,16.07,6.71
5440,72,68.73,93.6,11.17,288,3,6.73,6.62
5441,70,11.44,19.58,9.89,177,3,9.73,7.75
5441,54,52.29,8.55,20.07,474,3,14.9,6.5
5441,53,66.45,61.06,19.92,269,1,12.03,8.55
5441,54,15.59,28.14,47.43,35,4,18.84,6.21
5442,89,72.04,24.46,43.41,499,2,0.56,3.42
5443,88,10.5,10.15,37.09,340,1,17.16,3.97
5443,69,47.14,93.48,21.78,330,1,8.95,2.79
5444,39,6.85,14.05,42.26,348,3,9.62,5.58
5446,47,14.64,38.55,26,475,3,13.14,1.35
5446,22,93.2,79.08,18.24,296,1,11.25,8.97
5449,23,33.29,54.45,5.92,217,2,10.93,5.55
5450,74,53.21,94.38,36.52,33,4,11.25,4.07
5450,60,62.23,82.26,31.81,163,3,6.4,2.37
5451,50,93.32,40.34,20.51,338,1,18,8.43
5452,21,69.5,77.87,32.93,95,3,9.62,1.14
5454,80,44.51,6.24,49.4,265,4,0.06,4.34
5456,57,11.26,11.23,11.36,105,3,7.72,4.36
5458,20,23.75,40.41,5.56,237,1,17.59,3.71
5459,8,10.67,80.45,45.53,267,4,15.13,2.75
5460,47,35.44,48.26,49.55,196,2,4.74,6.36
5460,92,20.15,68.47,11.76,451,2,17.43,4.36
5461,83,34.14,37.72,48.68,281,4,11.32,1.88
5462,25,15.72,53.65,39.65,41,4,9.77,7.48
5462,2,88.92,71.33,2.21,309,1,15.91,6
5464,74,87.97,48.49,48.7,385,2,19.85,7.35
5464,11,46.24,37.46,44.06,307,4,16.46,5.39
5464,4,24.73,65.71,18.22,28,3,3.01,5.83
5468,44,9.56,85.94,5.79,349,1,11.36,6.07
5468,52,48.08,53.08,7.28,299,4,3.45,5.47
5468,20,69.73,17.41,5.79,20,3,19.85,9.92
5471,44,58.14,68.63,30.49,183,3,5.34,6.26
5472,57,62.47,14.58,42.69,248,1,17.53,8.44
5472,1,58.44,47.43,0.84,128,1,12.46,8.08
5472,23,63.79,5.42,11.51,6,2,0.07,9.54
5475,25,39.28,98.48,24.58,25,2,13.58,2.24
5475,98,42.3,34.36,1.21,474,2,4.91,7.56
5476,99,22.02,31.97,23.07,332,1,12.79,5.09
5477,78,94.52,70.46,14.98,284,1,8.54,2.04
5477,19,50.61,46.84,30.37,149,4,8.27,7.89
5477,39,18.46,40.04,26.08,312,1,0.28,7.78
5477,72,33.47,65.81,18.58,248,3,9.6,2.35
5479,93,98.25,97.08,29.88,344,3,10.12,2.49
5479,38,78.41,22.7,18.47,209,4,14.52,7.65
5480,55,92.42,18.59,25.51,47,2,11.33,3.6
5482,85,80.66,87.15,24.36,263,4,8.66,6.23
5482,40,96.33,22.14,36.74,318,2,8.52,1.33
5483,89,79.99,34.25,5.9,393,3,2.22,4.6
5483,3,15.04,31.88,38.31,42,2,9.13,3.82
5484,52,43.29,66.64,31.97,206,2,16.41,3.92
5486,75,19.05,41.9,22.17,9,2,9.3,9.07
5488,57,38.76,28.72,16.56,288,3,3.2,6.02
5490,36,48.52,11.22,33.63,266,2,15.53,4.12
5491,96,26.73,17.46,23.28,331,3,3,1.01
5491,61,40.78,69.66,39.14,18,3,19.93,4.18
5492,89,9.35,79.26,16.92,354,2,5.05,7.16
5492,37,89.95,45.18,15.52,69,1,13.21,1.17
5494,14,79.89,23.56,47.49,25,4,0.41,2.54
5494,89,34.24,19.27,43.34,46,4,7.48,5.89
5494,63,45.07,76.71,34.6,238,3,0.24,1.3
5494,53,27.06,73.37,16,239,4,6.6,3.06
5494,46,79.81,88.45,25.52,390,4,16.22,5.2
5495,21,72.97,82.42,0.63,310,2,10.99,4.62
5496,1,95.61,28.31,16.8,70,4,18.76,1.2
5496,92,65.65,72.55,23,492,1,6.94,3.31
5499,54,85.56,6.08,32.37,495,4,15.28,5.25
5501,21,87.4,8.75,11.56,248,4,14.97,2.52
5501,91,35.65,28.26,21.52,419,2,7.16,4.31
5503,35,53.1,49.59,18.59,456,4,10.38,9.88
5503,21,30.53,60.9,38.59,237,1,5.15,5.66
5505,98,54.96,74.49,29.56,49,3,14.14,9.27
5507,84,23.18,96.33,8.14,471,1,2.32,7.98
5508,24,95.57,54.58,20.8,104,1,13.55,8.28
5508,81,37.62,59.73,20.48,156,4,4.26,6.45
5510,90,45.65,28.26,30.12,319,4,16.79,8.42
5511,26,25.88,24.38,41.38,481,1,8.49,9.47
5512,11,80.29,83.83,27.36,340,2,18.08,1.71
5512,60,33.48,43.84,13.48,119,1,2.42,4.45
5514,76,32.89,47.73,16.02,456,4,8.76,6.06
5514,45,13.69,17.99,13.76,250,1,12.84,2.48
5516,67,50.37,50.33,15.74,88,2,13.51,9.25
5516,27,84.57,83.55,37.34,305,2,17.45,1.64
5517,23,44.71,16.5,22.8,16,1,5.82,9.53
5517,69,80.67,24.23,17.1,422,3,19.22,7.9
5517,49,77.33,65.19,26.31,490,4,1.46,5.05
5518,54,24.71,56.42,4.71,398,2,18.3,3.78
5518,2,58.71,49.26,21.6,404,2,13.22,9.08
5518,96,65.27,42.51,11.06,105,4,19.12,2.97
5520,19,74.46,74.72,46.42,203,3,5.46,7.91
5522,63,33.5,29.85,4.99,377,2,1.18,3.06
5522,24,76.09,76.52,34.43,149,2,2.31,7.09
5522,58,12.95,81.34,8.43,339,4,8.7,1.15
5524,81,50.28,77.25,28.99,77,2,18.65,3.89
5524,92,99.07,83.37,45.17,251,2,11.54,1.95
5524,74,41.45,47.35,14.91,132,1,1.29,9.45
5525,97,55.63,84.09,41.39,190,3,10.2,2.38
5526,33,15.47,86.91,27.36,105,3,14.57,3.47
5527,64,95.06,70.58,40.86,393,2,0.54,9.37
5530,84,52.4,66.22,19.58,281,3,1.07,9.04
5531,57,62.91,89.6,9.09,32,3,11.66,9.82
5531,95,27.81,47.79,23.13,365,4,12.49,2.44
5531,43,19.57,79.78,2.52,24,2,0.59,1.98
5532,84,33.23,96.92,25.6,303,2,10.6,2.74
5532,33,26.14,37.71,15.21,136,1,16.99,7.07
5533,29,69.63,65.45,5.73,330,3,12.49,5.59
5535,91,66.94,88.27,33.05,301,4,11.76,1.35
5535,79,9.06,62.23,3.47,138,3,3.65,2.45
5535,91,40.61,35.99,0.91,146,4,5.89,2.7
5537,22,79.62,93.84,36.88,168,3,15.41,7.67
5538,18,94.93,92,32.92,274,1,18.46,6.98
5538,96,42.22,80.05,35.58,361,2,10.23,9.63
5538,37,61.56,54.32,9.51,457,3,17.14,9.29
5539,20,80.13,96.78,46.55,155,1,9.94,5.1
5540,70,60.02,24.14,12.36,460,3,1.04,2.86
5541,30,41.59,76.8,33.5,124,4,12.25,5.82
5543,7,73.3,67.5,44.89,169,3,6.52,7.9
5543,21,48.36,37.32,8.28,22,4,3.57,6.01
5543,9,21.16,44.74,29.48,207,2,18.58,7.93
5543,91,13.68,15.77,32.42,114,4,16.39,7.08
5543,67,41.66,27.87,16.14,218,1,16.03,8
5545,85,50.77,25.55,18.98,168,3,3.02,3.8
5545,45,24.46,41.11,15.67,67,2,13.66,6.12
5546,33,61.35,60.83,3.75,1,3,13.92,7.39
5546,77,53.85,34.36,2.91,423,2,11.73,1.89
5546,7,88.36,69.56,31.92,143,4,2.38,8.93
5547,21,32.32,70.62,4.85,33,1,8.15,8.76
5548,50,23.16,48.05,29.07,489,4,17.48,6.58
5551,55,53.61,21.42,28.35,139,1,9.69,2.24
5551,15,94.06,68.8,11.73,327,1,7.82,9.14
5551,9,92,82.9,8.3,307,3,13.29,3.15
5551,67,59.34,45.95,7.12,392,1,9.77,6.64
5552,82,45.19,29.96,8.61,498,3,12.48,2.84
5552,2,36.65,41.25,35.59,260,4,12.82,4.65
5552,16,94.52,22.96,41.21,335,1,7.05,7.55
5553,17,74.56,84.3,27.58,400,2,11.73,8.21
5553,52,77.89,70.17,40.09,427,3,18.81,5.48
5554,97,52.2,32.65,29.21,87,2,16.63,2.92
5554,39,46.37,25.15,7.3,145,3,0.82,1.77
5558,68,15.86,58.43,44.02,176,1,5.16,1.88
5559,65,62.06,35.43,11.33,425,1,4.94,9.69
5561,67,54.14,84.08,46.34,143,4,5.89,9.59
5563,39,61.72,47.67,36.92,333,3,18.26,8.58
5563,83,35.77,99.48,21.7,110,2,17.94,4.48
5564,44,27.58,7.51,21.53,225,3,0.92,4.3
5566,17,17.3,6.32,8.38,73,1,14.44,2.9
5568,64,78.96,42.75,4.43,16,1,6.68,2.21
5571,87,33.33,82.23,47.13,243,3,10.25,1.36
5572,53,21.61,90.41,3.56,198,4,15.67,6.52
5575,92,59.84,73.32,17.5,100,1,17.64,5.54
5575,28,50.13,47.06,25.95,103,3,11.31,3.59
5575,83,99.26,12.92,2.66,393,1,18.83,8.87
5576,79,39.59,40.68,7.75,400,1,11.19,4.17
5577,87,79.8,83.72,31.18,140,3,18.19,8.09
5577,92,91,88.27,19.49,344,3,8.15,5.95
5578,67,77.9,39.55,43.35,297,3,16.54,7.95
5578,18,69.91,27.86,49.94,321,1,5.67,7.74
5579,65,62.6,13.66,6.59,407,4,7.87,2.68
5579,85,27.96,39.68,48.81,241,1,2.53,2.81
5579,48,95.92,81.08,32.6,120,4,1.63,8.21
5580,14,38.45,78.77,22.79,65,3,3.35,2.62
5582,40,10.28,91.66,20.21,125,1,8.83,5.58
5582,7,84.46,53.91,49.17,139,4,18.12,8.88
5582,72,98.69,37.3,23.05,15,1,18.43,4.17
5583,42,63.91,88.69,44.26,191,3,12.36,8.37
5584,29,51.9,82.9,0.05,382,1,7.57,7.49
5585,1,7.59,95.48,1.73,321,4,15.13,8.51
5586,45,12.93,98.56,3.94,170,4,12.63,4.19
5587,35,99.08,41.23,8.49,327,1,13.18,4.86
5588,56,93.01,27.11,1.52,484,1,17.35,3.26
5589,29,45.97,76.68,37.67,24,2,18.47,1.82
5592,61,53.23,57.44,44.51,244,2,10.29,3.26
5595,90,92.85,20.19,10.79,467,2,17.46,5.48
5595,9,27.16,40.02,32.13,234,4,18.63,2.36
5595,42,93.02,99.5,39.83,24,1,14.33,3.76
5596,37,13.16,91.47,18.32,320,1,2.24,8.35
5597,14,6.73,54.04,27.22,299,3,2.36,2.69
5598,20,73.04,67.05,14.8,315,1,12.41,1.6
5599,3,60.18,94.83,14.05,163,1,13.47,7.42
5599,73,36.63,33.88,43.85,437,4,0.19,4.43
5600,47,23.47,61.88,23.48,380,2,16.34,7.84
5602,83,80.8,38.1,31.6,302,1,3.03,5.61
5603,21,22.54,11.93,25.02,77,1,14.42,4.75
5604,82,51.6,63.44,18.41,340,4,3.47,4.15
5608,43,12.53,14.89,5.03,333,2,18.93,2.44
5610,97,90.99,92.57,33.06,387,2,12.91,9.1
5610,70,92.12,57.61,5.45,446,2,18.27,7.94
5612,6,97.42,11.7,15.2,33,2,15.26,2.08
5613,91,10.57,10.97,6.29,219,1,6.36,3.24
5614,57,56.72,49.15,20.47,428,4,10.15,9.05
5614,15,33.59,14.19,22.85,410,3,16.25,3.57
5615,57,88.83,41.74,3.94,358,3,9.35,6.74
5616,65,45.95,80.61,26.85,379,1,16.46,6.14
5616,28,82.08,47.17,34.28,377,1,0.25,1.99
5617,63,99.5,28.44,6.72,227,1,10.11,6.56
5619,30,46.23,57.06,30.03,376,2,1.89,9.52
5619,49,49.39,54.91,41.45,87,3,10.83,4.51
5620,90,36.89,40.63,22.28,119,4,4.15,2.12
5622,3,63.35,32.04,27.68,277,2,9.85,8.42
5622,1,46.84,90.31,22.07,248,4,8.48,9.69
5622,99,47.7,36.34,40.4,455,1,4.37,6.6
5623,49,45.49,84.65,19.01,141,1,19.15,5.74
5624,91,99.28,87.38,19.96,384,2,14.16,5.14
5624,95,64.66,95,26.85,424,2,9.03,9.64
5625,61,45.42,97.06,43.27,385,4,1.34,5.71
5625,32,91.53,52.51,16.23,111,1,17.17,9.21
5626,91,48.25,24.38,31.14,128,2,1.69,8.66
5627,93,78.32,98.9,29.02,349,3,18.16,1.09
5627,12,94.65,35.71,39.86,128,1,2.05,2.78
5628,5,18.79,6.57,13.92,388,4,14.55,3.14
5628,20,7.13,57.55,22.17,223,1,12.81,6.01
5630,52,54.74,98.7,38.52,198,3,13.18,4.21
5637,6,77.62,77.08,18.35,52,4,4.79,5.45
5637,35,49.17,64.66,22.87,374,1,12.24,8.67
5638,99,11.18,14.93,22.94,117,3,7.22,7.91
5638,41,71.34,77.31,37.26,277,4,0.1,4.1
5641,19,82.03,96.95,27.66,357,2,17.81,4.48
5642,11,14.26,75,22.52,348,2,19.69,2.74
5643,60,20.75,11.53,40.04,62,4,12.03,5.84
5644,52,63.51,36.97,44.83,243,4,13.77,9.73
5645,67,50.89,98.04,13.18,15,2,12.83,3.45
5645,48,8.76,74.63,5.64,389,2,14.2,7.51
5646,59,18.9,75.22,3.45,47,3,12.96,6.39
5647,34,70.55,62.95,30.26,58,1,5.21,2.69
5649,12,59.79,21.71,1.65,319,1,9.4,4.01
5651,86,31.75,84.94,44.37,461,2,9.99,9.1
5652,38,39.03,64.85,27.04,98,4,9.65,6.91
5652,29,80.88,80.38,20.2,190,2,4.55,2.36
5654,28,30.5,80.88,7.73,284,2,13.04,3.68
5655,48,68.23,82.2,23.79,295,3,17.46,6.31
5655,44,54.54,72.53,20.31,31,2,11.51,7.18
5656,23,59.63,63.63,23.68,349,4,7.41,2.91
5659,43,80.07,91.4,45.99,101,2,9.2,1.49
5659,12,15.14,64.87,2.94,156,4,18.81,3.5
5660,19,93.22,17.64,41.94,40,2,13.77,4.11
5660,1,33.57,58.74,23.26,135,4,19.32,9.55
5661,59,66.15,13.38,4.9,453,3,0.67,1.24
5661,35,82.32,60.24,4.9,77,1,8.69,9.72
5663,81,74.65,81.36,41.48,218,3,5.59,1.42
5663,49,82.41,84.22,42.81,18,4,10.28,2.98
5663,82,52.02,6.24,30.56,327,2,4.55,4.55
5663,18,90.78,29.72,27.51,364,1,15.14,3.13
5664,3,8.59,55.38,14.3,170,1,18.76,6.56
5667,41,26.74,36.66,11.51,103,1,17.78,4.61
5668,45,44.69,44.13,37.88,418,4,0.97,3.32
5669,79,23.38,85.74,40.69,300,1,17.7,4.41
5670,7,16.74,35.25,23.71,70,4,11.71,9.24
5670,95,39.07,99.65,41.91,472,4,8.51,4.62
5670,28,89.6,83.72,27.08,24,1,16.12,3.31
5670,64,79.04,88.55,48.89,268,4,14.15,4.27
5670,85,28.05,77.51,25.44,333,3,14.98,8.81
5671,68,58.79,94.16,48.43,77,3,13.23,9.13
5671,83,42.08,8.82,14.11,72,2,15.57,9.45
5673,47,71.76,43.55,46.48,185,3,11.16,5.84
5673,84,46.06,14.12,39.49,255,3,18.35,2.32
5674,13,14.53,84.65,34.65,83,4,3.7,4.26
5674,78,23.95,95.18,44.43,45,1,5.51,7.44
5674,62,22.92,76.75,1.29,65,3,10.09,3.08
5676,83,61.86,21.83,36.14,167,3,4.09,2.41
5680,82,91.67,56.12,15.51,485,2,19.46,8.21
5681,16,33.48,41.89,27.16,394,2,13.61,9.88
5681,94,51.97,35.31,30.75,73,3,13.29,6.63
5682,95,49.49,91.75,15.16,395,4,12.3,1.72
5683,47,13.07,46.58,27.44,407,4,3.14,9.5
5683,41,14.89,14.13,23.36,160,2,0.58,9.27
5684,96,97.35,47.03,47.18,494,1,15.25,1.64
5684,11,90.36,92.64,49.19,310,4,9.19,7.53
5684,5,41.68,22.37,12.34,377,2,2.22,6.39
5684,50,79.4,80.8,49.87,492,4,0.32,5.3
5687,89,46.86,77.19,6.93,145,2,5.79,2.98
5687,95,6.55,70.75,25.09,180,2,13.15,1.84
5690,44,94.69,91.37,19.15,339,4,6.03,8.24
5690,49,99.27,82.61,5.86,153,2,6.73,7.19
5691,21,5.36,57.14,15.7,144,4,5.17,8.72
5691,10,30.36,29.2,33.94,400,4,16.14,7.13
5691,41,21.79,63.1,25.45,316,3,1.31,8.53
5694,28,42.68,13.17,24.83,19,1,9.6,9.66
5694,73,60.33,60.48,25.6,395,3,18.48,7.68
5694,49,18.19,57.12,36.72,456,1,8.3,6.85
5694,32,39.04,49.23,8.66,361,1,19.44,9.49
5695,27,32.98,72.51,47.92,404,2,13.83,9.87
5695,41,10.15,72.91,36.43,479,4,13.42,2.85
5697,32,99.02,44.24,14.72,330,3,18.52,7.82
5698,67,46.53,45.9,14.17,134,2,18.41,4.35
5699,83,55.37,9.93,5.87,91,4,15.88,9.43
5699,2,66.37,98.8,5.3,269,1,15.67,9.32
5700,61,20.95,36.14,15.78,153,1,11.61,6.13
5700,95,51.01,31.77,47.74,208,4,3.55,9.81
5704,70,62.47,79.34,15.26,141,3,4.03,4.24
5705,14,20.74,48.36,35.31,422,4,19.12,7.69
5706,94,42.51,81.77,21.54,314,1,1.17,6.38
5707,62,54.25,82.04,45.31,334,4,0.49,6.27
5710,88,80.83,27.8,6.38,252,1,6.98,5.07
5710,19,14.6,7.42,32.24,381,4,9.02,4.59
5712,83,54.3,31.57,35.89,10,3,17.3,9.46
5712,94,70.64,80.11,0.96,169,1,12.25,1.38
5712,65,67.36,47.05,26.82,488,3,2.31,9.25
5713,12,26.28,53.66,45.5,334,3,2.16,6.3
5713,53,88.79,58.62,27.86,249,2,10.06,2.26
5714,68,81.66,49.76,30.3,364,3,11.1,8.63
5716,87,85.85,50.45,47.77,31,4,2.32,3.62
5716,89,49.76,80.07,19.77,253,1,3.51,2.08
5717,93,18.06,38.21,12.11,423,3,2.98,9.38
5718,94,18.79,37.38,15.64,52,3,17.57,6.55
5718,27,60.09,59.11,29.86,116,1,15.98,1.82
5719,93,69.34,89.12,8.18,422,4,0.9,2.42
5719,67,44.83,53.29,34.47,409,1,4.1,7.14
5721,30,14.87,21.75,2.33,406,3,0.02,8.2
5721,14,80.63,41.47,47.24,342,1,13.38,2.49
5721,18,75.32,50.74,10.03,159,4,16.72,1.75
5721,33,12.03,80.53,45.51,409,1,7.49,4.02
5722,38,68.53,74.56,34.89,470,4,4.56,6.23
5722,77,47.3,61.29,26.6,359,3,16.44,8.53
5724,34,91.71,33.75,49.42,127,2,2.23,9.28
5724,1,50.15,59.58,45.22,111,3,12.02,9.09
5724,96,88.7,57.08,26.8,311,4,8.03,3.38
5725,94,36.14,20.5,42.61,54,3,3.96,9.01
5726,59,50.87,65.78,35.09,390,3,10.26,8.83
5726,21,25.64,38.55,34.61,45,3,8.66,8.94
5726,1,95.36,16.78,37.59,143,4,5.48,9.72
5727,23,34.62,52.32,23.42,353,1,19.31,1.22
5728,48,17.35,89.49,24.87,419,4,9.9,2.56
5729,50,21.39,47.46,27.84,36,4,8.76,1.49
5731,85,31.88,79.58,34.1,307,1,13.14,2.89
5731,92,41.2,8.53,16.9,195,1,9.1,4.84
5732,68,20.44,27.65,34.45,229,2,5.52,9.86
5732,27,22.1,36.07,45.67,278,1,19.55,2.75
5733,70,44.04,60.64,46.49,421,2,5.96,5.63
5734,2,91.51,47.16,36.93,286,1,16.35,8.98
5735,97,49.85,95.66,43.16,128,3,13.7,9.45
5736,15,82.19,43.21,33.04,381,2,8.5,8.66
5736,94,33.61,80.38,14.77,467,2,16.5,8.23
5737,71,59.25,15.61,23.25,29,3,11.58,9.73
5738,49,52.14,95.99,3.18,141,3,11.72,6.23
5738,22,27.41,53.92,49.77,230,4,3.96,2.38
5739,14,75.28,77.69,25.68,232,2,8.54,7.02
5740,48,14.71,5.84,25.29,224,2,2.45,7.46
5740,7,36.1,23.34,21.69,280,2,18.43,8.32
5741,94,87.27,15.42,48.01,225,3,13,8.31
5741,27,72.8,73.79,12.8,253,2,8.45,9.36
5742,27,64.57,74.49,46.72,206,1,1.18,2.72
5745,88,96.39,44.14,49.43,268,3,3.23,9.48
5745,58,5.05,71.5,24.22,50,1,5.98,4.92
5745,81,40.01,27.56,32.8,108,3,14.68,6.72
5746,63,34.94,6.13,45.67,374,4,19.6,4.57
5746,64,83.63,12.62,43.35,91,2,11.11,2.93
5746,58,79.91,59.1,25.2,476,2,11.26,9.67
5747,27,71.02,62.43,19.94,348,4,1.56,6.02
5747,63,36.81,67.41,17.95,377,4,5.94,1.5
5749,71,80.88,19.1,38.35,309,2,11.48,1.72
5749,48,90.04,78.94,16.29,426,1,16.4,7.41
5749,85,52.73,23.76,32.82,430,2,2.16,8
5751,78,22.97,71.69,45.43,310,1,3.67,9.27
5754,41,73.48,53.48,4.53,198,4,5.59,5.47
5755,87,6.17,62.79,26.99,243,3,6.41,8.66
5757,43,21.8,91.3,10.38,400,4,18.62,9.61
5757,23,71.55,61.87,45.66,462,1,2.29,6.85
5757,42,89.02,52.21,34.37,390,2,10.6,1.05
5758,91,77.67,88.54,26.75,302,4,4.77,6.02
5760,83,67.5,8.46,32.13,56,1,4.7,7.6
5760,63,52.59,25.09,7.98,98,1,13.89,6.23
5761,68,43.66,79.68,12.62,3,4,9.75,2.53
5762,34,35.85,20.5,42.21,437,2,8.02,3.18
5762,79,64.58,70.29,40.99,312,4,17.69,1.95
5762,76,19.89,19.16,20.52,329,4,4.74,7.03
5763,48,40.27,99.43,15.94,147,4,12.07,4.75
5765,11,21.38,46.48,10.51,165,4,19.53,5.37
5766,69,60.68,55.19,3.15,107,4,8.8,5.86
5766,43,63.67,91.94,15.85,176,4,11.18,8.13
5768,32,94.31,56.6,3.45,65,3,13.13,4.62
5770,65,27.92,51.4,10.51,4,4,11.9,7.79
5771,78,77.05,94.19,6.5,234,2,8.52,7.31
5772,90,8.43,76.04,5.71,455,2,5.95,7.75
5773,31,72.09,43.05,5.32,198,1,10.58,8.46
5775,53,62.68,98.35,37.71,158,4,19.79,8.43
5776,5,5.14,63.35,39.21,289,3,14.77,3.67
5777,5,64.21,75.75,23.52,63,2,10.03,5.53
5778,34,56.14,69.34,1.87,451,1,15.71,6.57
5779,42,13.55,94.7,40.91,121,3,11.28,6.05
5779,21,8.47,39.16,15.44,176,1,18.14,8.36
5781,13,64.6,61.15,25.43,205,1,19.85,3.18
5782,78,46.94,35.24,39.53,360,4,14.58,9.99
5782,81,95.07,76.68,22.32,448,2,5.02,3.83
5783,64,75.49,13.95,18.44,81,1,19.88,8.93
5783,50,83.63,8.62,14.46,123,2,7.54,7.36
5783,96,6.92,54.57,9.05,232,1,15.97,9.95
5784,27,95.37,86.85,22.39,496,2,7.31,5.97
5785,3,39.71,64.21,43.14,122,3,13.59,5.87
5785,31,80.76,44.2,8.7,462,2,12.2,6.68
5786,27,40.47,97.11,18.53,452,2,3.45,5.95
5788,74,42.61,87.41,0.44,383,1,8.22,8.75
5788,37,52.78,32.56,45.8,334,1,5.17,5.88
5788,20,7.39,6.48,36.77,19,3,6.33,2
5789,61,78.35,81.63,9.29,313,4,5.2,3.38
5790,38,33.02,50.26,3.78,195,2,3.36,2.46
5792,46,8.81,98.13,15.95,31,4,14.68,6.96
5793,97,88.78,94.48,26.61,7,1,7.4,7.76
5794,54,15.58,20.01,27.23,198,1,18.64,3.45
5794,22,78.71,96.76,24.17,90,1,12.68,3
5795,23,89.64,53.04,16.81,279,1,3.98,1.78
5797,92,90.03,80.58,16.34,26,3,11.41,1.11
5797,50,5.89,8.92,14.56,30,3,1.05,9.57
5798,57,62.89,21.74,32.03,121,2,3.58,4.58
5799,99,81.07,17.57,8.81,489,4,2.37,4.61
5799,43,20.88,53.46,9,298,4,18.38,7.87
5799,80,67.39,14.99,44.97,281,2,16.54,9.86
5800,32,57.33,69.67,39.36,478,1,2.9,2.99
5800,28,65.23,51.47,49.02,198,3,15.05,1.83
5801,20,23.86,52.82,0.12,244,4,19.7,7.27
5806,11,98.09,96.17,22.53,101,2,16.23,5.72
5806,58,51.25,68.39,5.71,247,3,11.5,4.39
5807,82,99.34,6.42,16.81,391,3,5.27,8.57
5807,64,70.12,97.78,35,410,3,19.98,5.55
5807,1,81.93,80.86,16.81,78,3,16.64,6.44
5807,87,68.5,25.83,16.75,361,1,9.53,6.44
5808,1,35.97,53.48,35.36,278,1,3.42,7.15
5808,33,89.35,80.84,17.03,234,1,13.98,4.83
5809,24,96.88,50.25,16.54,181,1,8.49,8.07
5810,6,41.83,71.94,24.55,333,3,4.84,2.98
5812,29,37.16,5.77,33.22,392,2,16.05,6.48
5812,67,49.46,69.58,44.52,361,3,0.94,5.96
5813,89,84.24,28.92,18.67,297,4,11.67,1.82
5814,65,53.2,14.19,49.48,312,1,0.2,3.37
5814,66,5.31,94.43,47.83,18,1,6.77,6.48
5815,2,8.12,69.46,23.77,185,2,14.04,1.54
5815,37,24.37,30.26,25.27,142,3,1.83,4.41
5815,59,35.65,32.24,32.94,278,1,7.34,6.42
5818,44,66.79,69.69,1.86,143,4,10.72,4.07
5819,63,44.98,5.76,3.27,25,3,4.49,5.68
5819,35,7.07,16.93,18.98,207,2,16.59,8.8
5819,34,74.98,39.69,3.12,50,3,3.59,2.36
5820,83,76.35,9.41,29.57,355,4,13.29,7.56
5820,64,81.05,79.2,19.59,466,1,3.26,5.66
5821,21,76.38,88.28,30.57,369,4,0.86,9.13
5822,72,71.91,74.99,23.2,248,3,12.58,7.18
5823,76,72.89,69.44,43.59,494,1,16.35,9.18
5823,56,5.72,39.52,37.6,389,2,10.82,2.8
5823,46,57.39,64.34,33.76,135,4,16.59,4.86
5825,51,23.45,19.45,21.91,200,1,1.35,1.43
5826,73,8.55,13.41,17.58,448,3,15.36,7.63
5827,40,68.39,34.88,11.65,327,1,5.83,3.75
5828,42,51.63,46.44,36.7,20,1,13.61,2.5
5828,79,95.47,84.9,47.96,163,3,7.17,4.85
5830,71,81.89,72.9,1.45,494,2,16.99,3.51
5830,71,86.99,87.2,13.7,277,3,11.89,9.57
5830,5,77.04,57.25,44.66,213,3,13.7,1.85
5833,28,25.89,24.95,19.03,299,1,1.56,3.95
5833,57,95.34,27.1,28.08,346,3,8.6,4.96
5834,16,76.39,38.4,42.73,321,4,19.47,7.93
5834,53,83.48,32.18,21.04,418,2,19.74,7.01
5835,64,72.18,52.25,11.67,181,4,18.59,6.98
5836,7,9.5,83.85,38.28,93,1,18.05,6.57
5837,86,79.53,97.92,28.85,150,4,3.41,4.71
5838,85,55.07,10.05,25.26,386,4,7.49,8.38
5839,67,6.76,12.56,4.39,303,2,8.63,3.11
5840,32,57.28,15.77,48.05,71,1,2.94,4.56
5842,35,56.19,37.52,49.86,100,1,19.92,3.97
5843,49,93.22,60.3,34.94,101,4,7.05,8.23
5844,78,36.63,98.78,45.42,321,1,3.49,3.46
5845,65,87.19,50.9,0.37,230,4,13.23,2.39
5845,81,30.45,10.55,3.89,447,1,14.4,8.24
5845,4,70.95,76.27,12.24,375,2,5.82,8.71
