ProductID,Date,StoreID,SalesQuantity,Price,Promotions,SeasonalityFactors,DemandTrend,CustomerSegments,StoreLocation,ManagerID
6001,2024-12-25,54,47,32.73,Yes,Festival,Stable,Premium,Telangana,AW02
6001,2024-02-12,56,419,76.32,No,Festival,Increasing,Budget,Punjab,AW09
6002,2024-01-25,91,294,99.74,Yes,Holiday,Decreasing,Budget,Telangana,AW02
6002,2024-11-10,70,407,47.33,No,Weekday,Increasing,Premium,Karnataka,AW07
6002,2024-06-01,75,257,6.11,Yes,Festival,Stable,Premium,Madhya Pradesh,AW11
6004,2024-02-10,47,466,51.24,Yes,Holiday,Increasing,Premium,Assam,AW06
6007,2024-10-29,31,320,79.59,No,Festival,Increasing,Premium,Maharashtra,AW01
6008,2024-01-22,50,256,58.15,Yes,Festival,Increasing,Budget,Maharashtra,AW01
6010,2024-02-18,42,105,87.72,Yes,Festival,Decreasing,Premium,Telangana,AW02
6011,2024-12-27,88,407,92.8,No,Festival,Decreasing,Premium,Rajasthan,AW10
6012,2024-08-21,8,497,52.9,Yes,Festival,Stable,Regular,Delhi,AW03
6012,2024-12-05,6,430,42.94,No,Festival,Decreasing,Regular,Assam,AW06
6012,2024-05-24,53,168,87.99,No,Holiday,Increasing,Regular,Uttar Pradesh,AW13
6013,2024-04-18,38,325,60.02,No,Festival,Stable,Premium,Gujarat,AW05
6013,2024-06-13,64,238,71.74,Yes,Weekday,Decreasing,Budget,Maharashtra,AW01
6015,2024-02-24,88,141,99.24,No,Weekday,Increasing,Premium,Rajasthan,AW10
6015,2024-11-25,40,146,83.74,No,Weekday,Decreasing,Budget,Assam,AW06
6017,2024-07-24,75,170,80,Yes,Festival,Increasing,Regular,Uttar Pradesh,AW13
6018,2024-11-08,9,56,6.49,Yes,Festival,Stable,Regular,Maharashtra,AW01
6018,2024-02-28,82,226,81.31,Yes,Holiday,Decreasing,Budget,Karnataka,AW07
6020,2024-06-19,55,92,73.14,Yes,Holiday,Stable,Regular,Tamil Nadu,AW12
6021,2024-11-13,87,146,82.83,Yes,Weekday,Stable,Regular,Uttar Pradesh,AW13
6021,2024-09-08,20,363,86.98,Yes,Festival,Stable,Premium,Rajasthan,AW10
6022,2024-10-11,71,119,52.96,No,Festival,Stable,Premium,Gujarat,AW05
6022,2024-08-12,92,291,90.63,Yes,Holiday,Stable,Budget,Delhi,AW03
6022,2024-10-23,67,197,62.32,No,Festival,Stable,Budget,Madhya Pradesh,AW11
6024,2024-01-16,45,272,52.43,Yes,Festival,Stable,Budget,Delhi,AW03
6024,2024-06-10,81,405,82.31,Yes,Holiday,Stable,Budget,Assam,AW06
6025,2024-01-26,42,10,80.9,No,Weekday,Increasing,Premium,Assam,AW06
6026,2024-06-20,73,479,50.77,No,Festival,Increasing,Budget,Gujarat,AW05
6026,2024-11-01,12,157,94.52,No,Weekday,Decreasing,Regular,Uttar Pradesh,AW13
6027,2024-03-06,30,485,87.26,No,Festival,Increasing,Premium,Telangana,AW02
6027,2024-01-30,25,461,58.74,Yes,Festival,Decreasing,Budget,Telangana,AW02
6028,2024-04-23,1,210,72.28,No,Holiday,Increasing,Regular,Telangana,AW02
6028,2024-05-29,27,8,47.02,No,Weekday,Decreasing,Premium,Telangana,AW02
6030,2024-05-11,71,304,55.31,No,Festival,Stable,Regular,Delhi,AW03
6030,2024-07-28,85,366,55.45,No,Holiday,Stable,Premium,Gujarat,AW05
6030,2024-12-18,8,284,28.63,No,Festival,Increasing,Budget,Gujarat,AW05
6030,2024-08-23,28,195,73.37,No,Festival,Increasing,Regular,Rajasthan,AW10
6031,2024-01-14,26,150,83.31,Yes,Holiday,Stable,Regular,Telangana,AW02
6033,2024-07-20,23,43,26.75,Yes,Festival,Stable,Budget,Maharashtra,AW01
6033,2024-01-17,29,197,48.8,Yes,Weekday,Increasing,Regular,Karnataka,AW07
6039,2024-04-28,77,433,60.32,No,Festival,Stable,Regular,Haryana,AW04
6039,2024-12-26,41,88,59.5,No,Weekday,Decreasing,Budget,West Bengal,AW08
6040,2024-10-27,3,477,51.77,Yes,Holiday,Increasing,Regular,Haryana,AW04
6040,2024-09-23,5,435,21.04,No,Holiday,Stable,Regular,Tamil Nadu,AW12
6041,2024-07-27,83,319,81.27,Yes,Holiday,Increasing,Premium,Haryana,AW04
6041,2024-06-08,10,92,73.74,No,Festival,Increasing,Budget,Delhi,AW03
6041,2024-02-08,24,437,37.47,No,Festival,Stable,Budget,Assam,AW06
6043,2024-08-04,18,287,96.52,Yes,Festival,Decreasing,Budget,Telangana,AW02
6043,2024-07-28,29,109,41.99,Yes,Weekday,Increasing,Premium,Punjab,AW09
6043,2024-04-01,55,87,57.87,Yes,Festival,Decreasing,Premium,Rajasthan,AW10
6044,2024-01-10,47,406,8.45,Yes,Festival,Decreasing,Regular,Haryana,AW04
6045,2024-02-12,38,382,15.42,Yes,Holiday,Decreasing,Budget,Delhi,AW03
6046,2024-09-18,20,273,43.39,No,Holiday,Stable,Premium,Punjab,AW09
6049,2024-06-10,53,338,98.48,No,Holiday,Increasing,Regular,Telangana,AW02
6050,2024-07-31,94,248,53.53,No,Weekday,Decreasing,Regular,Uttar Pradesh,AW13
6053,2024-02-19,39,156,52.44,Yes,Holiday,Decreasing,Premium,Madhya Pradesh,AW11
6053,2024-11-19,43,64,98.36,Yes,Festival,Stable,Premium,Uttar Pradesh,AW13
6054,2024-06-27,49,103,47.81,Yes,Festival,Increasing,Budget,Gujarat,AW05
6054,2024-12-22,96,422,98.72,Yes,Holiday,Stable,Premium,Delhi,AW03
6054,2024-08-06,39,113,31.11,No,Festival,Increasing,Premium,Uttar Pradesh,AW13
6055,2024-04-13,34,323,73.33,No,Holiday,Decreasing,Premium,Karnataka,AW07
6056,2024-01-23,60,46,43.46,Yes,Holiday,Increasing,Regular,Delhi,AW03
6057,2024-02-19,77,315,15.64,Yes,Weekday,Stable,Budget,Gujarat,AW05
6058,2024-07-31,41,149,55.69,Yes,Festival,Stable,Budget,Uttar Pradesh,AW13
6059,2024-01-17,66,15,59.47,Yes,Holiday,Decreasing,Budget,Uttar Pradesh,AW13
6060,2024-03-07,72,20,88.72,Yes,Festival,Decreasing,Regular,Telangana,AW02
6060,2024-07-12,89,326,26.05,No,Festival,Decreasing,Budget,Rajasthan,AW10
6060,2024-06-16,63,203,83.31,Yes,Festival,Increasing,Regular,West Bengal,AW08
6062,2024-11-10,12,471,15.45,Yes,Weekday,Decreasing,Regular,Assam,AW06
6065,2024-06-21,70,375,57.17,No,Festival,Stable,Premium,Delhi,AW03
6065,2024-04-27,35,313,53.61,No,Festival,Increasing,Budget,Rajasthan,AW10
6067,2024-12-10,32,447,50.18,No,Festival,Decreasing,Budget,Delhi,AW03
6068,2024-02-25,23,86,30.29,Yes,Weekday,Decreasing,Premium,Maharashtra,AW01
6068,2024-03-07,41,382,22.19,Yes,Holiday,Increasing,Premium,Uttar Pradesh,AW13
6070,2024-01-29,94,481,16.4,No,Holiday,Increasing,Regular,Gujarat,AW05
6071,2024-11-08,47,27,40.32,Yes,Festival,Decreasing,Budget,Haryana,AW04
6071,2024-06-14,49,422,78.63,Yes,Festival,Stable,Premium,Delhi,AW03
6071,2024-03-26,77,358,44.94,Yes,Festival,Increasing,Premium,Telangana,AW02
6074,2024-03-16,63,309,67.04,Yes,Holiday,Decreasing,Premium,Karnataka,AW07
6076,2024-09-14,43,37,95.41,Yes,Holiday,Stable,Premium,Madhya Pradesh,AW11
6078,2024-03-06,12,406,92.63,No,Festival,Decreasing,Budget,Gujarat,AW05
6078,2024-12-26,7,408,69.2,No,Festival,Increasing,Premium,Gujarat,AW05
6079,2024-08-21,90,418,61.6,Yes,Festival,Stable,Budget,Uttar Pradesh,AW13
6081,2024-08-16,35,209,11.1,No,Weekday,Decreasing,Premium,Delhi,AW03
6081,2024-11-15,82,362,50.72,No,Festival,Stable,Regular,Punjab,AW09
6081,2024-01-21,12,32,32.46,No,Weekday,Increasing,Regular,West Bengal,AW08
6081,2024-03-19,68,160,42.75,Yes,Holiday,Decreasing,Budget,Assam,AW06
6082,2024-12-10,51,483,96.99,No,Festival,Decreasing,Regular,Telangana,AW02
6082,2024-10-24,56,156,9,Yes,Festival,Increasing,Budget,Rajasthan,AW10
6083,2024-09-29,97,295,40.27,Yes,Holiday,Stable,Regular,West Bengal,AW08
6084,2024-10-15,62,62,86.06,Yes,Weekday,Increasing,Budget,Karnataka,AW07
6085,2024-08-05,84,379,82.94,Yes,Holiday,Increasing,Regular,Gujarat,AW05
6087,2024-10-23,6,322,59.27,No,Festival,Increasing,Premium,Gujarat,AW05
6087,2024-10-26,74,11,15.24,No,Holiday,Increasing,Regular,Haryana,AW04
6087,2024-07-12,75,187,28.81,No,Holiday,Stable,Budget,Assam,AW06
6088,2024-06-18,25,24,58.63,No,Weekday,Stable,Regular,Karnataka,AW07
6089,2024-04-17,39,220,93.24,No,Holiday,Increasing,Premium,Delhi,AW03
6090,2024-06-30,65,228,74.61,No,Weekday,Stable,Regular,Rajasthan,AW10
6091,2024-06-14,31,445,48.5,No,Festival,Decreasing,Premium,Rajasthan,AW10
6092,2024-03-16,79,36,92.98,Yes,Holiday,Decreasing,Budget,Gujarat,AW05
6097,2024-07-08,59,108,62.38,No,Festival,Stable,Budget,Uttar Pradesh,AW13
6098,2024-10-17,47,317,97.78,No,Festival,Increasing,Premium,Maharashtra,AW01
6099,2024-04-02,54,59,11.81,Yes,Festival,Stable,Premium,Karnataka,AW07
6101,2024-11-07,67,219,65.37,No,Festival,Stable,Regular,Haryana,AW04
6101,2024-01-06,54,286,43.98,No,Weekday,Increasing,Premium,Madhya Pradesh,AW11
6102,2024-04-28,28,129,76.84,No,Festival,Decreasing,Premium,Maharashtra,AW01
6102,2024-06-17,81,23,46.39,No,Festival,Stable,Premium,Tamil Nadu,AW12
6103,2024-09-25,3,117,75.08,Yes,Holiday,Increasing,Budget,Haryana,AW04
6103,2024-06-04,54,405,74.86,No,Holiday,Decreasing,Premium,Telangana,AW02
6103,2024-12-30,9,132,60.16,Yes,Holiday,Increasing,Regular,Madhya Pradesh,AW11
6103,2024-10-19,19,414,72.43,No,Weekday,Increasing,Regular,West Bengal,AW08
6104,2024-01-25,64,391,29.77,No,Holiday,Decreasing,Budget,West Bengal,AW08
6106,2024-10-01,33,357,14.43,Yes,Holiday,Increasing,Regular,Delhi,AW03
6107,2024-09-25,52,176,33.36,No,Holiday,Stable,Budget,Tamil Nadu,AW12
6108,2024-07-06,59,59,88.92,Yes,Festival,Decreasing,Budget,Madhya Pradesh,AW11
6109,2024-07-06,21,324,12.68,Yes,Weekday,Increasing,Premium,Rajasthan,AW10
6110,2024-03-31,15,319,93.3,Yes,Holiday,Decreasing,Premium,Assam,AW06
6111,2024-02-21,36,433,54.86,No,Holiday,Increasing,Budget,Delhi,AW03
6112,2024-11-15,1,143,53.25,No,Holiday,Increasing,Budget,Maharashtra,AW01
6112,2024-09-11,97,117,59.72,No,Holiday,Stable,Premium,Uttar Pradesh,AW13
6112,2024-10-23,42,129,55.58,No,Holiday,Increasing,Premium,Karnataka,AW07
6113,2024-12-08,12,240,30.22,Yes,Festival,Decreasing,Budget,Punjab,AW09
6113,2024-08-30,97,228,58.48,Yes,Weekday,Stable,Premium,Assam,AW06
6115,2024-11-17,30,201,39.81,Yes,Holiday,Increasing,Regular,West Bengal,AW08
6115,2024-02-23,17,186,42.25,No,Festival,Stable,Budget,Madhya Pradesh,AW11
6116,2024-04-21,41,116,5.67,No,Holiday,Increasing,Premium,Punjab,AW09
6117,2024-07-08,44,261,40.94,No,Holiday,Increasing,Premium,West Bengal,AW08
6118,2024-11-20,57,133,76.39,No,Festival,Decreasing,Budget,Madhya Pradesh,AW11
6121,2024-01-25,82,139,67.29,No,Holiday,Stable,Budget,Gujarat,AW05
6122,2024-10-11,94,390,38.17,No,Festival,Increasing,Regular,Delhi,AW03
6122,2024-11-09,92,227,21.56,No,Holiday,Decreasing,Budget,Delhi,AW03
6123,2024-01-11,22,466,29.6,No,Holiday,Stable,Regular,Delhi,AW03
6123,2024-10-06,95,47,33.71,No,Holiday,Increasing,Premium,Gujarat,AW05
6125,2024-06-17,4,383,52.99,No,Holiday,Decreasing,Regular,Assam,AW06
6125,2024-08-17,33,68,60.59,No,Festival,Stable,Premium,Rajasthan,AW10
6127,2024-09-16,97,393,31.83,Yes,Holiday,Decreasing,Regular,Haryana,AW04
6128,2024-11-04,75,233,36.74,No,Festival,Increasing,Regular,Gujarat,AW05
6129,2024-07-23,55,13,36.96,Yes,Holiday,Stable,Budget,Telangana,AW02
6129,2024-03-13,99,473,95.34,Yes,Holiday,Increasing,Budget,Maharashtra,AW01
6129,2024-06-06,10,60,63.33,Yes,Weekday,Decreasing,Regular,Punjab,AW09
6130,2024-01-18,49,409,72.33,Yes,Weekday,Increasing,Regular,Uttar Pradesh,AW13
6131,2024-07-21,84,340,52.13,No,Holiday,Increasing,Regular,Gujarat,AW05
6131,2024-10-19,51,67,5.35,Yes,Holiday,Increasing,Budget,Haryana,AW04
6131,2024-04-27,98,474,72.29,No,Holiday,Increasing,Budget,Uttar Pradesh,AW13
6131,2024-12-07,95,173,20.25,No,Festival,Decreasing,Budget,Rajasthan,AW10
6132,2024-12-05,68,408,29.5,No,Festival,Decreasing,Budget,Assam,AW06
6133,2024-07-28,25,69,14.42,Yes,Weekday,Decreasing,Budget,Madhya Pradesh,AW11
6135,2024-07-20,24,104,91.61,No,Festival,Stable,Premium,Madhya Pradesh,AW11
6137,2024-03-22,51,406,8.53,Yes,Festival,Stable,Regular,Maharashtra,AW01
6137,2024-08-21,6,462,33.98,No,Holiday,Decreasing,Regular,Maharashtra,AW01
6137,2024-10-08,73,242,79.83,No,Weekday,Decreasing,Budget,Maharashtra,AW01
6138,2024-11-15,64,67,75.44,Yes,Holiday,Decreasing,Premium,Delhi,AW03
6138,2024-04-24,24,370,98.24,No,Holiday,Stable,Regular,Assam,AW06
6139,2024-09-21,13,319,97.02,No,Festival,Increasing,Budget,Telangana,AW02
6139,2024-08-04,43,108,59.19,Yes,Festival,Decreasing,Regular,West Bengal,AW08
6140,2024-11-23,30,3,88.69,Yes,Festival,Increasing,Budget,Assam,AW06
6141,2024-12-20,60,217,51.24,Yes,Festival,Increasing,Budget,Gujarat,AW05
6143,2024-10-19,47,467,88.83,Yes,Holiday,Decreasing,Premium,Delhi,AW03
6143,2024-02-16,97,238,37.24,Yes,Holiday,Increasing,Premium,Telangana,AW02
6143,2024-08-23,3,369,51.01,Yes,Festival,Stable,Budget,West Bengal,AW08
6144,2024-08-13,35,136,60.99,No,Holiday,Increasing,Regular,West Bengal,AW08
6146,2024-10-26,33,24,74.84,Yes,Festival,Increasing,Premium,Maharashtra,AW01
6146,2024-03-03,73,300,61.21,No,Holiday,Increasing,Budget,Karnataka,AW07
6146,2024-11-30,48,213,90.49,Yes,Holiday,Increasing,Budget,Rajasthan,AW10
6146,2024-02-23,16,286,75.56,Yes,Holiday,Stable,Budget,Madhya Pradesh,AW11
6147,2024-01-05,13,104,7.73,No,Festival,Increasing,Regular,Telangana,AW02
6147,2024-08-30,86,1,6.95,Yes,Festival,Decreasing,Budget,Madhya Pradesh,AW11
6148,2024-08-25,64,279,97.9,Yes,Holiday,Decreasing,Premium,Assam,AW06
6148,2024-03-06,65,489,76.23,No,Holiday,Decreasing,Premium,Karnataka,AW07
6149,2024-07-03,23,498,24.04,Yes,Holiday,Decreasing,Premium,Delhi,AW03
6151,2024-02-10,58,290,52.27,No,Festival,Decreasing,Premium,Maharashtra,AW01
6151,2024-06-11,42,145,38.98,No,Festival,Increasing,Premium,Telangana,AW02
6153,2024-04-28,58,432,9.59,Yes,Holiday,Decreasing,Regular,Rajasthan,AW10
6154,2024-06-24,34,136,58.13,No,Weekday,Increasing,Regular,West Bengal,AW08
6155,2024-07-31,88,380,27.57,No,Holiday,Decreasing,Premium,Haryana,AW04
6155,2024-03-24,40,84,83.47,Yes,Holiday,Decreasing,Regular,Gujarat,AW05
6157,2024-11-25,95,320,35.63,Yes,Holiday,Increasing,Budget,Haryana,AW04
6158,2024-07-23,41,174,99.73,Yes,Weekday,Decreasing,Regular,Uttar Pradesh,AW13
6159,2024-03-14,48,487,91.23,No,Festival,Stable,Premium,Haryana,AW04
6161,2024-11-03,78,95,98.27,No,Festival,Stable,Budget,Gujarat,AW05
6161,2024-10-02,18,102,98.57,Yes,Holiday,Stable,Regular,Madhya Pradesh,AW11
6165,2024-05-21,51,297,21.08,Yes,Holiday,Stable,Premium,Gujarat,AW05
6165,2024-04-27,92,482,86.31,Yes,Festival,Decreasing,Regular,Delhi,AW03
6168,2024-08-15,16,141,13.64,Yes,Holiday,Decreasing,Budget,Telangana,AW02
6168,2024-09-19,63,256,6.82,No,Festival,Stable,Regular,Rajasthan,AW10
6168,2024-03-03,81,406,97.69,Yes,Holiday,Decreasing,Premium,West Bengal,AW08
6168,2024-03-05,15,64,7.51,No,Festival,Decreasing,Budget,Punjab,AW09
6168,2024-08-12,48,190,85.41,No,Holiday,Increasing,Premium,Karnataka,AW07
6168,2024-09-30,79,413,83.07,No,Weekday,Stable,Budget,Punjab,AW09
6169,2024-05-03,50,144,75.51,No,Festival,Decreasing,Premium,Telangana,AW02
6169,2024-08-07,16,38,92.69,No,Festival,Stable,Regular,Madhya Pradesh,AW11
6169,2024-02-20,66,422,71.53,No,Weekday,Decreasing,Regular,Punjab,AW09
6170,2024-04-19,99,303,48.14,Yes,Weekday,Stable,Regular,Assam,AW06
6170,2024-12-01,7,424,80.23,Yes,Weekday,Stable,Budget,Assam,AW06
6171,2024-01-22,30,324,64.39,No,Holiday,Stable,Premium,Rajasthan,AW10
6172,2024-01-27,55,455,21.84,Yes,Holiday,Stable,Regular,Punjab,AW09
6174,2024-10-17,25,270,34.6,Yes,Holiday,Stable,Premium,Maharashtra,AW01
6174,2024-07-16,61,101,89.22,Yes,Holiday,Stable,Premium,Maharashtra,AW01
6174,2024-05-31,99,141,18.45,No,Festival,Decreasing,Budget,Assam,AW06
6174,2024-11-01,88,325,60.71,No,Weekday,Increasing,Budget,Tamil Nadu,AW12
6175,2024-06-04,42,237,45.41,Yes,Holiday,Stable,Premium,Haryana,AW04
6175,2024-07-08,37,425,74.85,No,Weekday,Increasing,Regular,Karnataka,AW07
6176,2024-06-01,45,385,52.93,No,Festival,Increasing,Regular,Maharashtra,AW01
6177,2024-12-28,80,271,56.75,No,Holiday,Stable,Regular,Telangana,AW02
6177,2024-05-28,73,232,98.45,No,Holiday,Increasing,Budget,West Bengal,AW08
6178,2024-03-28,32,36,21.7,Yes,Festival,Increasing,Premium,Madhya Pradesh,AW11
6179,2024-12-19,30,32,79.44,Yes,Festival,Stable,Premium,Uttar Pradesh,AW13
6180,2024-05-20,36,91,18.06,No,Holiday,Increasing,Regular,Rajasthan,AW10
6182,2024-07-21,22,48,52.58,No,Holiday,Increasing,Premium,Gujarat,AW05
6182,2024-04-09,93,399,86.21,No,Holiday,Decreasing,Premium,West Bengal,AW08
6184,2024-07-15,62,236,25.58,Yes,Festival,Stable,Premium,Maharashtra,AW01
6184,2024-09-22,59,488,26.19,Yes,Festival,Increasing,Budget,Karnataka,AW07
6186,2024-10-08,52,109,89.06,Yes,Festival,Increasing,Regular,Madhya Pradesh,AW11
6186,2024-04-08,95,276,23.17,Yes,Holiday,Stable,Budget,Rajasthan,AW10
6188,2024-08-30,75,141,75.57,No,Festival,Decreasing,Premium,Telangana,AW02
6188,2024-07-23,50,114,53.61,Yes,Festival,Increasing,Regular,Tamil Nadu,AW12
6189,2024-10-28,78,448,77.64,No,Holiday,Decreasing,Budget,Haryana,AW04
6191,2024-04-08,99,268,83.5,Yes,Festival,Increasing,Premium,Tamil Nadu,AW12
6192,2024-08-29,2,226,48,Yes,Festival,Decreasing,Budget,Delhi,AW03
6193,2024-08-01,68,243,97.69,Yes,Festival,Stable,Premium,Haryana,AW04
6194,2024-08-13,80,392,93.01,Yes,Festival,Increasing,Premium,Haryana,AW04
6195,2024-01-24,4,102,89.21,Yes,Holiday,Decreasing,Regular,Punjab,AW09
6196,2024-11-01,96,430,60.34,No,Weekday,Stable,Budget,Maharashtra,AW01
6196,2024-09-17,65,21,32.71,No,Festival,Decreasing,Premium,Karnataka,AW07
6197,2024-03-04,8,320,36.16,Yes,Weekday,Stable,Regular,Rajasthan,AW10
6199,2024-06-28,3,117,50.38,No,Holiday,Stable,Regular,Telangana,AW02
6199,2024-10-30,49,321,70.68,Yes,Holiday,Increasing,Budget,West Bengal,AW08
6200,2024-03-16,99,102,71.86,Yes,Festival,Decreasing,Premium,West Bengal,AW08
6201,2024-03-01,27,317,33.38,Yes,Holiday,Increasing,Regular,Haryana,AW04
6202,2024-02-21,13,66,21.11,No,Holiday,Decreasing,Budget,Madhya Pradesh,AW11
6203,2024-09-01,46,12,36.96,No,Holiday,Increasing,Premium,Delhi,AW03
6206,2024-07-19,59,305,82.71,No,Holiday,Decreasing,Budget,Gujarat,AW05
6207,2024-10-01,26,382,46.26,No,Festival,Decreasing,Premium,Telangana,AW02
6210,2024-03-25,35,427,68.66,Yes,Weekday,Increasing,Budget,Assam,AW06
6211,2024-08-28,75,123,93.59,Yes,Festival,Increasing,Premium,Haryana,AW04
6211,2024-08-21,54,422,51.98,Yes,Festival,Stable,Budget,Delhi,AW03
6211,2024-06-25,40,454,20.19,No,Weekday,Stable,Budget,Rajasthan,AW10
6211,2024-11-02,32,21,24.25,No,Weekday,Stable,Budget,Karnataka,AW07
6212,2024-02-26,84,175,77,Yes,Holiday,Stable,Regular,Gujarat,AW05
6212,2024-02-08,11,350,87.64,Yes,Holiday,Increasing,Regular,Maharashtra,AW01
6212,2024-10-19,92,162,30.87,Yes,Weekday,Increasing,Regular,Rajasthan,AW10
6215,2024-07-02,10,480,68.93,Yes,Festival,Increasing,Regular,Gujarat,AW05
6215,2024-08-29,36,494,82.43,No,Holiday,Stable,Premium,Gujarat,AW05
6216,2024-01-26,16,164,51.04,No,Festival,Stable,Premium,West Bengal,AW08
6217,2024-03-22,85,194,92.59,No,Weekday,Stable,Premium,Uttar Pradesh,AW13
6218,2024-07-25,28,326,18.25,No,Festival,Decreasing,Premium,Madhya Pradesh,AW11
6218,2024-04-01,50,407,36.06,No,Weekday,Stable,Regular,Uttar Pradesh,AW13
6219,2024-05-09,31,123,47.73,No,Festival,Decreasing,Regular,Haryana,AW04
6221,2024-03-29,89,128,48.09,No,Festival,Decreasing,Budget,Tamil Nadu,AW12
6221,2024-09-07,54,474,78.42,No,Festival,Stable,Budget,Uttar Pradesh,AW13
6222,2024-09-29,55,463,85.85,Yes,Festival,Stable,Regular,Uttar Pradesh,AW13
6222,2024-12-05,67,85,20.72,No,Holiday,Stable,Budget,Rajasthan,AW10
6223,2024-07-26,46,117,26.53,No,Festival,Increasing,Budget,Madhya Pradesh,AW11
6223,2024-04-13,56,374,38.74,Yes,Holiday,Decreasing,Budget,Rajasthan,AW10
6227,2024-09-17,63,347,85.23,No,Festival,Stable,Premium,Telangana,AW02
6227,2024-08-21,12,179,96.71,Yes,Holiday,Increasing,Premium,Delhi,AW03
6228,2024-05-26,37,175,23.38,No,Festival,Stable,Regular,Punjab,AW09
6228,2024-07-20,77,464,12.84,No,Weekday,Stable,Regular,Karnataka,AW07
6229,2024-08-29,81,146,97.67,Yes,Holiday,Decreasing,Premium,Karnataka,AW07
6230,2024-09-06,57,95,45.27,Yes,Festival,Increasing,Budget,Haryana,AW04
6231,2024-03-23,46,432,70.58,Yes,Festival,Stable,Budget,Delhi,AW03
6232,2024-11-16,92,434,16.41,Yes,Holiday,Stable,Budget,Gujarat,AW05
6232,2024-09-22,95,364,51.21,Yes,Holiday,Decreasing,Budget,Telangana,AW02
6233,2024-12-28,78,449,31.1,No,Festival,Decreasing,Budget,Haryana,AW04
6233,2024-08-18,86,99,17.76,Yes,Weekday,Decreasing,Regular,Telangana,AW02
6233,2024-09-04,85,154,24.07,No,Festival,Decreasing,Premium,Telangana,AW02
6234,2024-02-09,48,411,93.38,Yes,Holiday,Increasing,Regular,Uttar Pradesh,AW13
6235,2024-07-13,56,393,52.46,No,Holiday,Decreasing,Premium,Delhi,AW03
6236,2024-04-05,79,6,57.85,Yes,Holiday,Increasing,Premium,Gujarat,AW05
6238,2024-04-30,47,2,71.8,No,Holiday,Stable,Regular,Gujarat,AW05
6238,2024-02-10,22,136,16.39,No,Weekday,Decreasing,Premium,Madhya Pradesh,AW11
6239,2024-08-15,85,2,28.58,No,Festival,Stable,Regular,Maharashtra,AW01
6239,2024-06-25,80,27,91.82,Yes,Holiday,Stable,Budget,West Bengal,AW08
6239,2024-09-05,4,226,28.03,Yes,Festival,Stable,Budget,Karnataka,AW07
6240,2024-05-27,95,312,38.16,No,Holiday,Stable,Premium,Gujarat,AW05
6241,2024-04-07,21,91,15.67,No,Holiday,Increasing,Budget,Maharashtra,AW01
6241,2024-12-17,92,218,15.99,No,Weekday,Decreasing,Regular,West Bengal,AW08
6241,2024-02-04,22,81,70,No,Holiday,Decreasing,Budget,Assam,AW06
6241,2024-02-23,53,243,77.93,No,Festival,Stable,Premium,Tamil Nadu,AW12
6242,2024-07-11,54,131,26.54,No,Festival,Stable,Budget,West Bengal,AW08
6243,2024-05-11,27,228,32.66,Yes,Weekday,Increasing,Budget,Assam,AW06
6244,2024-09-30,29,396,48.12,No,Holiday,Stable,Regular,Uttar Pradesh,AW13
6245,2024-11-01,76,117,55.71,Yes,Festival,Stable,Budget,Delhi,AW03
6246,2024-01-05,25,374,15.57,Yes,Festival,Increasing,Premium,Telangana,AW02
6248,2024-07-04,82,213,58.52,No,Holiday,Stable,Regular,Gujarat,AW05
6250,2024-11-15,26,116,13.23,No,Holiday,Decreasing,Regular,Maharashtra,AW01
6255,2024-05-04,89,285,55.86,Yes,Holiday,Decreasing,Regular,Gujarat,AW05
6255,2024-12-21,92,359,21.66,Yes,Holiday,Decreasing,Premium,Madhya Pradesh,AW11
6256,2024-11-27,92,194,77.57,Yes,Holiday,Stable,Regular,Haryana,AW04
6256,2024-11-07,60,179,18.08,No,Holiday,Stable,Budget,Gujarat,AW05
6257,2024-10-27,47,460,54.5,No,Weekday,Stable,Premium,Maharashtra,AW01
6259,2024-11-17,61,434,24.83,Yes,Holiday,Increasing,Premium,Haryana,AW04
6259,2024-11-30,13,53,98.55,No,Weekday,Decreasing,Premium,Uttar Pradesh,AW13
6259,2024-11-09,82,484,12.89,No,Weekday,Stable,Regular,Uttar Pradesh,AW13
6260,2024-07-19,85,452,99.57,No,Holiday,Stable,Regular,Delhi,AW03
6260,2024-07-02,99,131,61.42,No,Festival,Increasing,Budget,Telangana,AW02
6260,2024-01-08,89,161,76.35,Yes,Weekday,Increasing,Regular,Haryana,AW04
6261,2024-11-03,81,445,77.76,Yes,Weekday,Decreasing,Premium,Haryana,AW04
6263,2024-11-16,40,164,84.18,Yes,Festival,Increasing,Regular,Tamil Nadu,AW12
6264,2024-10-24,2,252,31.03,No,Holiday,Stable,Budget,Telangana,AW02
6264,2024-04-21,85,45,41.67,Yes,Holiday,Decreasing,Premium,West Bengal,AW08
6265,2024-06-07,66,88,83.3,No,Holiday,Decreasing,Budget,Delhi,AW03
6266,2024-12-05,98,235,49.68,No,Holiday,Decreasing,Premium,Assam,AW06
6267,2024-07-27,62,71,32.52,No,Holiday,Stable,Premium,Assam,AW06
6267,2024-06-08,9,150,26.29,Yes,Festival,Increasing,Budget,West Bengal,AW08
6269,2024-04-08,2,449,81.2,Yes,Festival,Decreasing,Premium,Telangana,AW02
6269,2024-04-20,54,274,17.14,Yes,Festival,Decreasing,Premium,Tamil Nadu,AW12
6270,2024-04-06,8,4,18.81,Yes,Weekday,Decreasing,Regular,Rajasthan,AW10
